index,unit2_pos,unit1_beam_32,unit1_beam_64
1002,"[0.570164815986468, 0.8084415583082343]",11,21
1003,"[0.5827466595501823, 0.8073593072903983]",10,20
1004,"[0.5953285031138968, 0.8062770561187651]",10,20
1005,"[0.6078898216310548, 0.805194805100929]",9,17
1006,"[0.6204716651947693, 0.8030303030652569]",9,17
1007,"[0.6328277334213696, 0.8030303030652569]",9,17
1008,"[0.6578682703569632, 0.7997835497041546]",7,13
1009,"[0.6703680137927874, 0.7987012985325214]",7,14
1010,"[0.6828267071646665, 0.7976190475146853]",6,11
1011,"[0.6952443504871846, 0.7965367964968493]",6,10
1012,"[0.707641468763146, 0.7965367964968493]",6,11
1013,"[0.7200180620217189, 0.7954545454790132]",6,11
1014,"[0.7444428480564718, 0.7932900431357468]",5,9
1015,"[0.756757866219127, 0.7932900431357468]",4,6
1016,"[0.7690318343178371, 0.7922077922717079]",4,6
1017,"[0.7812647523671861, 0.7922077922717079]",4,7
1018,"[0.7934360953206173, 0.7922077922717079]",4,7
1019,"[0.8055663882101035, 0.7911255409462776]",2,4
1020,"[0.8176556310356446, 0.7911255409462776]",2,2
1021,"[0.8292933232015414, 0.7911255409462776]",2,3
1022,"[0.8411773157365249, 0.7911255409462776]",2,4
1023,"[0.8530202582075632, 0.7911255409462776]",2,2
1024,"[0.8647605755187387, 0.7900432899284415]",2,2
1025,"[0.6895383920655013, 0.057359307482644666]",2,2
1026,"[0.6799326779044638, 0.057359307482644666]",2,2
1027,"[0.6703269637288424, 0.057359307482644666]",2,2
1028,"[0.6607828246491385, 0.05844155850048072]",2,3
1029,"[0.6512592106014073, 0.05844155850048072]",2,3
1030,"[0.6417971716495937, 0.05844155850048072]",2,4
1031,"[0.6323556577297527, 0.05844155850048072]",2,4
1032,"[0.6230372939725791, 0.05952380951831677]",3,4
1033,"[0.6137805053259071, 0.06060606053615282]",3,6
1034,"[0.6045442416966237, 0.06060606053615282]",3,6
1035,"[0.5953490281458693, 0.061688311707786]",4,7
1036,"[0.5862153896618648, 0.06277056272562205]",5,8
1037,"[0.5771228012563893, 0.06277056272562205]",5,9
1038,"[0.5680507378683024, 0.06277056272562205]",6,11
1039,"[0.5590402495907171, 0.06385281405105236]",6,10
1040,"[0.5500913363798815, 0.06493506506888841]",6,11
1041,"[0.54122452331152, 0.06493506506888841]",6,11
1042,"[0.532439810341881, 0.06601731608672447]",7,12
1043,"[0.5149730095916335, 0.06709956695076338]",8,14
1044,"[0.5063319718458024, 0.06818181796859943]",9,17
1045,"[0.4977319841493323, 0.06926406929402974]",9,17
1046,"[0.48919357156336385, 0.0703463203118658]",9,17
1047,"[0.4806346339308389, 0.07142857132970185]",10,19
1048,"[0.472116746376843, 0.07251082250133503]",11,20
1049,"[0.4635783337762906, 0.07359307351917108]",11,21
1050,"[0.4549783460944045, 0.07467532484460139]",11,22
1051,"[0.44633730834857327, 0.07575757586243743]",12,22
1052,"[0.43767574557076955, 0.07683982688027349]",12,23
1053,"[0.4289526077116321, 0.07792207789810954]",12,23
1054,"[0.4202089448059381, 0.0790043289159456]",13,26
1055,"[0.4115679070601069, 0.0790043289159456]",14,27
1056,"[0.4016132673847039, 0.08116883110541483]",14,27
1057,"[0.3916381026627444, 0.08225108212325087]",15,29
1058,"[0.38162188789142376, 0.08441558446651723]",15,29
1059,"[0.371564623056158, 0.08549783563815042]",16,30
1060,"[0.3614868331889197, 0.08658008665598646]",17,33
1061,"[0.3513679932723202, 0.08874458869165856]",17,34
1062,"[0.3412081032771917, 0.08874458869165856]",17,34
1063,"[0.3323412902088303, 0.0909090908811278]",19,34
1064,"[0.3234334270619399, 0.09199134189896385]",19,37
1065,"[0.3145050388976608, 0.0930735929167999]",19,37
1066,"[0.3055561257014092, 0.09415584424223021]",20,39
1067,"[0.2965661624412125, 0.09523809526006626]",20,39
1068,"[0.2875761991810158, 0.09632034643169944]",20,39
1069,"[0.278545185856874, 0.09740259744953549]",21,40
1070,"[0.26957574762864983, 0.09956709948520759]",22,43
1071,"[0.2606063094004257, 0.10064935050304365]",22,43
1072,"[0.25165739618959015, 0.10173160182847395]",22,43
1073,"[0.24272900802531108, 0.10281385284631]",23,44
1074,"[0.233800619861032, 0.10389610386414605]",23,45
1075,"[0.2248927567141416, 0.10497835503577924]",23,45
1076,"[0.2159848935818351, 0.10606060605361528]",25,48
1077,"[0.20709755546691722, 0.10606060605361528]",24,47
1078,"[0.1983744176077797, 0.1093073594147177]",25,48
1079,"[0.1895076045248344, 0.1093073594147177]",25,48
1080,"[0.1806613164738616, 0.11038961027875661]",25,49
1081,"[0.1718766035188065, 0.11038961027875661]",26,51
1082,"[0.16309189056375134, 0.11147186129659267]",26,54
1083,"[0.15436875269002995, 0.11255411262202297]",26,51
1084,"[0.145666139862865, 0.11255411262202297]",27,52
1085,"[0.13700457708506125, 0.11363636363985903]",28,54
1086,"[0.12836353933923003, 0.11580086582932826]",28,55
1087,"[0.11968145152945374, 0.11580086582932826]",28,55
1088,"[0.11101988875164998, 0.1168831168471643]",28,56
1089,"[0.10237885100581877, 0.1168831168471643]",28,55
1090,"[0.0937583382919601, 0.11796536786500036]",28,55
1091,"[0.08517887564204656, 0.11904761919043066]",29,57
1092,"[0.07664046304149418, 0.12012987020826672]",30,58
1093,"[0.06810205045552571, 0.12229437224393883]",30,59
1094,"[0.05929681246849802, 0.12229437224393883]",30,59
1095,"[0.05079944993189074, 0.12229437224393883]",30,59
1096,"[0.04228156236331092, 0.123376623415572]",30,60
1097,"[0.03378419984128755, 0.12445887443340806]",31,61
1098,"[0.02526631227270772, 0.1255411254512441]",31,60
1099,"[0.012869193982162299, 0.8971861473074871]",31,61
1100,"[0.02181810717841391, 0.8939393936387905]",30,60
1101,"[0.030808070438610616, 0.8896103894136491]",30,59
1102,"[0.039674883521555945, 0.8863636363601409]",31,60
1103,"[0.04848012150858363, 0.8831168828452415]",30,59
1104,"[0.05724430943166621, 0.8798701296379362]",30,59
1105,"[0.06592639724144252, 0.876623376584428]",30,59
1106,"[0.07458796001924627, 0.8733766233771227]",29,58
1107,"[0.08316742266915983, 0.8701298700160203]",29,57
1108,"[0.09170583526971221, 0.8679653678265511]",29,57
1109,"[0.10012109767842929, 0.8647186147730429]",28,55
1110,"[0.10859793518306403, 0.8614718612581433]",28,55
1111,"[0.11707477268769877, 0.8582251082046353]",28,55
1112,"[0.12557213522430605, 0.8549783548435328]",28,55
1113,"[0.13402844769696823, 0.8528138526540636]",28,55
1114,"[0.14250528520160297, 0.8495670994467583]",28,55
1115,"[0.15098212270623768, 0.8474025974110863]",28,54
1116,"[0.15943843516431597, 0.8441558440499838]",28,55
1117,"[0.16799737279684088, 0.8419913418605146]",27,52
1118,"[0.17653578539739326, 0.8398268395172482]",26,52
1119,"[0.18509472301533428, 0.83658008646374]",26,52
1120,"[0.1936536606478592, 0.8333333332564348]",26,51
1121,"[0.20219207323382765, 0.8311688309131684]",26,52
1122,"[0.21075101085176867, 0.8290043287236992]",25,48
1123,"[0.2193099484842936, 0.826839826688027]",25,49
1124,"[0.227848361084846, 0.8246753246523549]",25,49
1125,"[0.23638677367081445, 0.8225108224628858]",24,47
1126,"[0.2461361630556598, 0.8203463201196194]",24,46
1127,"[0.25588555242592126, 0.8170995669123141]",23,46
1128,"[0.2754459062915296, 0.8127705625333757]",23,46
1129,"[0.28525687075770867, 0.8095238093260704]",23,44
1130,"[0.29506783522388774, 0.8073593072903983]",22,44
1131,"[0.30494037478598446, 0.8062770561187651]",22,43
1132,"[0.3135608874998431, 0.804112554083093]",22,42
1133,"[0.3222224502776469, 0.8019480517398266]",20,39
1134,"[0.33092506311939573, 0.7997835497041546]",20,42
1135,"[0.3396687260105058, 0.7976190475146853]",20,39
1136,"[0.3484329139335884, 0.7954545454790132]",20,39
1137,"[0.35723815192061603, 0.7943722941535829]",20,38
1138,"[0.36608443997158885, 0.7922077922717079]",20,39
1139,"[0.3748486279092553, 0.7922077922717079]",19,37
1140,"[0.3836949159456442, 0.7900432899284415]",19,37
1141,"[0.3925822540605621, 0.7889610389106055]",19,34
1142,"[0.40146959217547995, 0.7867965367211363]",17,34
1143,"[0.41035693027581394, 0.7857142857033002]",17,34
1144,"[0.41926479342270434, 0.7835497836676281]",17,33
1145,"[0.4281931815869834, 0.7824675323421978]",16,32
1146,"[0.437142094783235, 0.7813852813243617]",16,32
1147,"[0.44619363313934934, 0.7813852813243617]",15,30
1148,"[0.45522464646349114, 0.7792207791348925]",15,29
1149,"[0.4642761848050216, 0.7770562767916261]",15,28
1150,"[0.4733687732250811, 0.774891774755954]",14,28
1151,"[0.4824613616305566, 0.772727272874079]",14,27
1152,"[0.49157447506800467, 0.7716450215486488]",14,26
1153,"[0.5007286385693979, 0.7705627705308127]",14,26
1154,"[0.5098828020707911, 0.7694805192053824]",13,24
1155,"[0.5191601157640195, 0.7673160173235074]",12,23
1156,"[0.5284784795066092, 0.765151514980241]",12,22
1157,"[0.5378584183451165, 0.764069263962405]",12,22
1158,"[0.547279407232985, 0.7629870129445689]",11,21
1159,"[0.5567414461993825, 0.761904761926733]",11,20
1160,"[0.5662650602471136, 0.7608225107550998]",11,20
1161,"[0.5758297243442061, 0.7597402597372637]",10,19
1162,"[0.5854354385198275, 0.7586580084118334]",9,17
1163,"[0.5950206276488925, 0.7575757573939973]",9,17
1164,"[0.6060836189778935, 0.7554112552045281]",9,17
1165,"[0.617228710405617, 0.754329004186692]",9,17
1166,"[0.628435376943842, 0.753246753168856]",9,17
1167,"[0.6397446686273458, 0.7521645021510199]",7,14
1168,"[0.6510950103602109, 0.7510822511331839]",7,14
1169,"[0.6625479772529386, 0.7499999998077536]",7,13
1170,"[0.6740419942096114, 0.7489177489437147]",6,14
1171,"[0.6841197840768497, 0.7478354976182844]",6,11
1172,"[0.6943617741852846, 0.7478354976182844]",6,11
1173,"[0.7047679645349157, 0.7467532466004483]",6,11
1174,"[0.7153178300937709, 0.7456709955826123]",5,9
1175,"[0.7260318958938226, 0.7445887444109791]",5,9
1176,"[0.7369101619350708, 0.743506493393143]",4,7
1177,"[0.7479321032001267, 0.743506493393143]",3,6
1178,"[0.7594876952381333, 0.743506493393143]",4,6
1179,"[0.7713922128050893, 0.742424242375307]",3,6
1180,"[0.7834198805492967, 0.742424242375307]",3,4
1181,"[0.7955706984707555, 0.7413419913574709]",3,4
1182,"[0.8078446665694655, 0.7413419913574709]",4,6
1183,"[0.820241784860011, 0.7402597403396348]",3,2
1184,"[0.8327620533278077, 0.7391774890142045]",2,3
1185,"[0.845405471972856, 0.7391774890142045]",2,2
1186,"[0.674760370270315, 0.07575757586243743]",2,2
1187,"[0.6622811518664633, 0.07683982688027349]",2,2
1188,"[0.6499866587357807, 0.07792207789810954]",2,3
1189,"[0.637876890863683, 0.08008658008757877]",2,4
1190,"[0.6259313232473659, 0.08116883110541483]",3,5
1191,"[0.6141499558722452, 0.08225108212325087]",4,6
1192,"[0.602758564075435, 0.08333333344868118]",4,7
1193,"[0.5930296997225623, 0.08441558446651723]",4,7
1194,"[0.5835881857881373, 0.08549783563815042]",4,7
1195,"[0.5744340222867441, 0.08549783563815042]",6,11
1196,"[0.5655877342357714, 0.08658008665598646]",6,11
1197,"[0.5570287966178303, 0.08766233767382252]",6,10
1198,"[0.5487777344503098, 0.08874458869165856]",6,11
1199,"[0.5408140227012369, 0.08982683970949462]",7,14
1200,"[0.5330145111933606, 0.08982683970949462]",7,14
1201,"[0.5256665503597127, 0.0909090908811278]",7,14
1202,"[0.5186675150404301, 0.0909090908811278]",8,14
1203,"[0.5119763551715679, 0.09199134189896385]",9,16
1204,"[0.5056135957850988, 0.0930735929167999]",9,17
1205,"[0.4995792368810225, 0.09415584424223021]",9,17
1206,"[0.49387327845933926, 0.09415584424223021]",9,17
1207,"[0.4884751955026603, 0.09523809526006626]",9,17
1208,"[0.48340551302837426, 0.09415584424223021]",10,20
1209,"[0.47868475605386984, 0.09523809526006626]",10,20
1210,"[0.4740871492712007, 0.09523809526006626]",11,20
1211,"[0.46965374274431193, 0.09632034643169944]",11,21
1212,"[0.4653640114120632, 0.09740259744953549]",11,22
1213,"[0.4612179553036223, 0.09740259744953549]",12,22
1214,"[0.4572155743898214, 0.09848484846737154]",12,22
1215,"[0.4533568686998284, 0.09848484846737154]",12,22
1216,"[0.44949816300983536, 0.09956709948520759]",12,23
1217,"[0.4457831325290662, 0.09956709948520759]",12,23
1218,"[0.4421502021761873, 0.09956709948520759]",12,23
1219,"[0.43859937193661463, 0.09956709948520759]",12,23
1220,"[0.4351306418249322, 0.09956709948520759]",13,26
1221,"[0.43174401182655603, 0.09956709948520759]",13,26
1222,"[0.4284600069734587, 0.09956709948520759]",14,26
1223,"[0.4252581022628355, 0.09956709948520759]",14,26
1224,"[0.42215882268290716, 0.09956709948520759]",14,26
1225,"[0.41856694239397335, 0.09956709948520759]",14,27
1226,"[0.41503663718637324, 0.10064935050304365]",14,27
1227,"[0.40809917694842446, 0.10064935050304365]",15,29
1228,"[0.4046714968861032, 0.10064935050304365]",15,29
1229,"[0.40130539191969955, 0.10064935050304365]",15,29
1230,"[0.39783666180801713, 0.10064935050304365]",15,29
1231,"[0.3949015824838692, 0.10064935050304365]",15,29
1232,"[0.39194597812774873, 0.10173160182847395]",15,29
1233,"[0.3889698487250718, 0.10173160182847395]",15,29
1234,"[0.3859731943050062, 0.10173160182847395]",16,31
1235,"[0.3829765398849407, 0.10173160182847395]",16,31
1236,"[0.37995936044748646, 0.10281385284631]",16,32
1237,"[0.37692165596347577, 0.10281385284631]",16,32
1238,"[0.37390447651143766, 0.10173160182847395]",17,33
1239,"[0.3708257219634819, 0.10173160182847395]",17,33
1240,"[0.367705917366165, 0.10281385284631]",17,33
1241,"[0.364586112768848, 0.10281385284631]",17,34
1242,"[0.36146630815694714, 0.10281385284631]",17,34
1243,"[0.3583054534956851, 0.10281385284631]",18,34
1244,"[0.35514459883442306, 0.10281385284631]",17,34
1245,"[0.3519426941237998, 0.10281385284631]",18,34
1246,"[0.3486176392067574, 0.10281385284631]",19,34
1247,"[0.345333634368244, 0.10281385284631]",19,37
1248,"[0.34202910449775803, 0.10281385284631]",19,36
1249,"[0.33868352456332695, 0.10281385284631]",19,37
1250,"[0.33529689456495076, 0.10281385284631]",19,37
1251,"[0.33188973953460205, 0.10281385284631]",19,37
1252,"[0.32844153445489216, 0.10281385284631]",19,38
1253,"[0.3249728043432097, 0.10281385284631]",19,38
1254,"[0.3216066993768061, 0.10389610386414605]",20,38
1255,"[0.3181174442185672, 0.10389610386414605]",20,39
1256,"[0.3145871390109671, 0.10281385284631]",20,39
1257,"[0.31099525872203326, 0.10281385284631]",20,39
1258,"[0.3073418033371818, 0.10281385284631]",20,39
1259,"[0.30362677285641265, 0.10389610386414605]",20,39
1260,"[0.29987069231169844, 0.10389610386414605]",20,39
1261,"[0.29605303668565053, 0.10497835503577924]",20,39
1262,"[0.29205065577184963, 0.10389610386414605]",20,39
1263,"[0.28798669977671504, 0.10389610386414605]",21,42
1264,"[0.2837380185084114, 0.10389610386414605]",22,42
1265,"[0.27930461196693873, 0.10389610386414605]",22,42
1266,"[0.2746659551349084, 0.10389610386414605]",22,43
1267,"[0.2698630980470977, 0.10389610386414605]",22,43
1268,"[0.26487551568611795, 0.10389610386414605]",22,43
1269,"[0.25968268303458053, 0.10389610386414605]",22,44
1270,"[0.2545103754004318, 0.10281385284631]",23,45
1271,"[0.24886599207466614, 0.10281385284631]",23,45
1272,"[0.2429958334263703, 0.10389610386414605]",23,45
1273,"[0.23694094949032152, 0.10389610386414605]",23,45
1274,"[0.23066029023174253, 0.10389610386414605]",24,46
1275,"[0.22417438065343806, 0.10389610386414605]",24,46
1276,"[0.2174832207845759, 0.10281385284631]",24,46
1277,"[0.21058681061057222, 0.10281385284631]",24,47
1278,"[0.20336199995417553, 0.10281385284631]",25,49
1279,"[0.19595246402460986, 0.10281385284631]",25,49
1280,"[0.18833767780448651, 0.10173160182847395]",25,49
1281,"[0.1725334044835924, 0.10064935050304365]",26,51
1282,"[0.16434391741198942, 0.10064935050304365]",26,51
1283,"[0.15594918002066097, 0.10064935050304365]",26,51
1284,"[0.1473697173707474, 0.09956709948520759]",28,54
1285,"[0.1389955050259754, 0.09956709948520759]",28,55
1286,"[0.13064181769859207, 0.09956709948520759]",28,55
1287,"[0.12226760535382007, 0.09956709948520759]",28,56
1288,"[0.11391391802643672, 0.09848484846737154]",28,55
1289,"[0.10553970566708082, 0.09848484846737154]",28,55
1290,"[0.09716549332230882, 0.09848484846737154]",30,58
1291,"[0.08879128096295293, 0.09740259744953549]",30,59
1292,"[0.08041706861818093, 0.09740259744953549]",30,58
1293,"[0.0722481065639666, 0.09740259744953549]",30,59
1294,"[0.06399704439644599, 0.09740259744953549]",30,58
1295,"[0.05578703227828657, 0.09740259744953549]",30,60
1296,"[0.04761807023865615, 0.09848484846737154]",31,60
1297,"[0.03949015824838692, 0.09848484846737154]",30,59
1298,"[0.04090638533782147, 0.8701298700160203]",30,59
1299,"[0.051517825992594295, 0.865800865790879]",5,56
1300,"[0.062149791679339664, 0.8625541124297765]",29,58
1301,"[0.07284333244741878, 0.8593073592224713]",30,59
1302,"[0.08357792327944298, 0.8560606058613689]",28,58
1303,"[0.09429198907949464, 0.8538961039794939]",28,55
1304,"[0.10492395476624002, 0.8495670994467583]",29,56
1305,"[0.11553539542101283, 0.8463203463932502]",28,56
1306,"[0.1261673610931743, 0.8430735930321478]",28,55
1307,"[0.13677880174794713, 0.8409090908426785]",28,55
1308,"[0.14739024240271995, 0.8376623374815761]",26,51
1309,"[0.15798115802552024, 0.835497835445904]",28,55
1310,"[0.16859259868029305, 0.8333333332564348]",26,52
1311,"[0.17895773896597922, 0.8311688309131684]",26,51
1312,"[0.19110855688743797, 0.8290043287236992]",27,52
1313,"[0.20317727469559044, 0.826839826688027]",26,52
1314,"[0.2151638923758527, 0.8246753246523549]",25,48
1315,"[0.22708893496019733, 0.8225108224628858]",25,48
1316,"[0.23893187743123567, 0.8203463201196194]",24,48
1317,"[0.2507132448063564, 0.8181818179301501]",25,49
1318,"[0.2625561872773947, 0.814935064876642]",24,47
1319,"[0.27281870240321815, 0.8138528138588059]",23,45
1320,"[0.28304016747968036, 0.8116883115155396]",23,44
1321,"[0.2932000574748089, 0.8106060606515006]",23,45
1322,"[0.3033188973914084, 0.8084415583082343]",22,43
1323,"[0.31339668725864667, 0.8062770561187651]",22,42
1324,"[0.3234129020299673, 0.804112554083093]",21,42
1325,"[0.33336754171995425, 0.8019480517398266]",21,42
1326,"[0.34309640607282704, 0.7997835497041546]",20,39
1327,"[0.353009995684285, 0.7976190475146853]",20,39
1328,"[0.36284148519702053, 0.7965367964968493]",20,39
1329,"[0.3726113995992545, 0.7943722941535829]",20,38
1330,"[0.38231973892015475, 0.7932900431357468]",19,38
1331,"[0.39194597812774873, 0.7911255409462776]",20,38
1332,"[0.4015106422248411, 0.7900432899284415]",19,34
1333,"[0.4110137312405998, 0.7878787877389724]",18,34
1334,"[0.42047577020699733, 0.7867965367211363]",17,33
1335,"[0.42983518401353205, 0.7846320346854642]",17,33
1336,"[0.43911249769217664, 0.7835497836676281]",16,31
1337,"[0.44836928633884865, 0.7813852813243617]",16,31
1338,"[0.4575644999041869, 0.7803030301527286]",15,29
1339,"[0.4667186634055801, 0.7792207791348925]",15,29
1340,"[0.47581125182563955, 0.7770562767916261]",15,29
1341,"[0.4848833151991426, 0.7759740257737902]",14,27
1342,"[0.49385275342736673, 0.773809523738118]",14,27
1343,"[0.502863241719536, 0.772727272874079]",13,26
1344,"[0.5119147800756503, 0.7716450215486488]",13,26
1345,"[0.5210073684811258, 0.7705627705308127]",12,23
1346,"[0.5393156954839122, 0.7683982683413435]",12,22
1347,"[0.5485519591131955, 0.7662337659980771]",11,22
1348,"[0.5578087477744516, 0.765151514980241]",11,21
1349,"[0.5668602861159819, 0.764069263962405]",11,21
1350,"[0.5761375998092104, 0.761904761926733]",9,17
1351,"[0.585414913487855, 0.7608225107550998]",10,19
1352,"[0.5947332772304447, 0.7597402597372637]",9,17
1353,"[0.6040721660050069, 0.7586580084118334]",9,17
1354,"[0.6134315798115416, 0.7575757573939973]",9,16
1355,"[0.6227909936180763, 0.7564935063761613]",9,17
1356,"[0.6321914574885562, 0.7554112552045281]",9,17
1357,"[0.6417561215856487, 0.7554112552045281]",7,14
1358,"[0.6525317624816179, 0.753246753168856]",7,13
1359,"[0.6633689784735048, 0.7510822511331839]",7,13
1360,"[0.6742882945786981, 0.7499999998077536]",7,14
1361,"[0.6852897108117816, 0.7489177489437147]",6,11
1362,"[0.6963527021261987, 0.7489177489437147]",6,11
1363,"[0.7074977935539222, 0.7489177489437147]",6,11
1364,"[0.7184992097870055, 0.7456709955826123]",4,7
1365,"[0.7281870240759333, 0.7445887444109791]",4,7
1366,"[0.7379364134607787, 0.7445887444109791]",4,7
1367,"[0.7477268528949851, 0.743506493393143]",3,5
1368,"[0.7575788674251093, 0.743506493393143]",3,6
1369,"[0.7674924570511511, 0.742424242375307]",3,6
1370,"[0.7774470967411381, 0.742424242375307]",4,6
1371,"[0.7874427864804862, 0.7413419913574709]",3,6
1372,"[0.797500051315752, 0.743506493393143]",2,4
1373,"[0.8075162660870726, 0.742424242375307]",2,3
1374,"[0.8175735309223383, 0.742424242375307]",2,3
1375,"[0.8276718458215492, 0.7413419913574709]",2,4
1376,"[0.8378317358020938, 0.7413419913574709]",2,2
1377,"[0.8480326758465835, 0.7402597403396348]",2,2
1378,"[0.6857823115207871, 0.027056276983872564]",2,2
1379,"[0.67560189650827, 0.027056276983872564]",2,2
1380,"[0.6654625315596979, 0.025974025966036512]",2,3
1381,"[0.655364216660487, 0.02489177494820046]",2,3
1382,"[0.6453274768571938, 0.02489177494820046]",2,3
1383,"[0.6353523121498182, 0.02380952393036441]",2,4
1384,"[0.6254181974918038, 0.02380952393036441]",3,4
1385,"[0.615689333138931, 0.02272727275873123]",3,6
1386,"[0.6046058167925413, 0.02164502174089518]",4,7
1387,"[0.5936249255914305, 0.020562770723059128]",4,7
1388,"[0.5827877096141275, 0.01948051939762882]",4,7
1389,"[0.5720531187821033, 0.01948051939762882]",6,11
1390,"[0.5614211530953579, 0.01839826837979277]",6,11
1391,"[0.5509123376004478, 0.01839826837979277]",6,11
1392,"[0.5404445721548989, 0.01623376619032354]",6,11
1393,"[0.5312698836215332, 0.01623376619032354]",7,13
1394,"[0.5221978202480302, 0.015151515172487487]",7,14
1395,"[0.5132078569878334, 0.015151515172487487]",8,14
1396,"[0.5043205188729156, 0.014069264154651435]",9,16
1397,"[0.49553580591786045, 0.014069264154651435]",9,17
1398,"[0.48685371810808414, 0.012987013136815386]",9,17
1399,"[0.47825373042619806, 0.012987013136815386]",9,17
1400,"[0.46969479279367315, 0.010822510793549026]",10,20
1401,"[0.46113585517573213, 0.010822510793549026]",11,20
1402,"[0.4526590176710974, 0.009740259775712974]",11,21
1403,"[0.4442232302304078, 0.009740259775712974]",12,22
1404,"[0.43584901787105185, 0.008658008604079795]",12,22
1405,"[0.42755690565417004, 0.008658008604079795]",12,23
1406,"[0.4193263685040381, 0.0075757575862437435]",13,26
1407,"[0.4111368814324351, 0.0075757575862437435]",14,26
1408,"[0.40313211961941725, 0.0075757575862437435]",14,27
1409,"[0.39397795611802405, 0.006493506260813435]",15,29
1410,"[0.38476221752071327, 0.005411255242977384]",15,29
1411,"[0.3754849038420687, 0.004329004378938461]",15,29
1412,"[0.3661460150675065, 0.003246753361102411]",17,32
1413,"[0.3567455511970266, 0.00216450234326636]",17,33
1414,"[0.3472629872132405, 0.001082251017836051]",17,34
1415,"[0.33759569795628536, 0.0]",17,34
1416,"[0.3292830606928471, 0.0]",19,37
1417,"[0.32086779828413, 0.0]",19,37
1418,"[0.3123704357475227, 0.0]",19,37
1419,"[0.30379097309760916, 0.0]",20,39
1420,"[0.2951294103198054, 0.0]",20,39
1421,"[0.28638574741411144, 0.001082251017836051]",20,39
1422,"[0.27755998440969515, 0.001082251017836051]",21,42
1423,"[0.2686931713267498, 0.00216450234326636]",22,42
1424,"[0.2598058332118319, 0.003246753361102411]",22,44
1425,"[0.2508979700795254, 0.005411255242977384]",23,45
1426,"[0.24196958190066245, 0.006493506260813435]",23,45
1427,"[0.23302066870441082, 0.008658008604079795]",24,46
1428,"[0.22403070544421413, 0.010822510793549026]",24,47
1429,"[0.21504074218401742, 0.012987013136815386]",24,48
1430,"[0.20600972885987562, 0.015151515172487487]",25,49
1431,"[0.19704029063165146, 0.01731601720815959]",25,49
1432,"[0.18679830052321666, 0.020562770723059128]",25,49
1433,"[0.17657683544675445, 0.02380952393036441]",26,51
1434,"[0.16641694546620986, 0.027056276983872564]",26,51
1435,"[0.15629810553502646, 0.029220779173341795]",26,51
1436,"[0.14619979065039954, 0.032467532534444205]",27,54
1437,"[0.1361630508471063, 0.03571428574174949]",28,55
1438,"[0.12626998625303704, 0.04004329012068795]",28,55
1439,"[0.11769052360312347, 0.04220779231015718]",28,55
1440,"[0.10913158597059855, 0.04545454567125959]",28,55
1441,"[0.10065474846596383, 0.04761904770693169]",29,57
1442,"[0.09221896102527419, 0.050865800914236974]",30,59
1443,"[0.08386527369789083, 0.054112554121542256]",29,58
1444,"[0.07553211141706394, 0.057359307482644666]",30,58
1445,"[0.06728104924954333, 0.06060606053615282]",30,60
1446,"[0.05925576240455293, 0.06385281405105236]",30,59
1447,"[0.05104575030097741, 0.06709956695076338]",30,59
1448,"[0.04291783831070818, 0.0703463203118658]",31,60
1449,"[0.6868290880784674, 0.05627705615721436]",2,2
1450,"[0.6785369758470018, 0.05627705615721436]",2,2
1451,"[0.6703269637288424, 0.057359307482644666]",2,3
1452,"[0.6621785267066005, 0.057359307482644666]",2,3
1453,"[0.654112189812249, 0.057359307482644666]",2,3
1454,"[0.646107428013815, 0.057359307482644666]",2,4
1455,"[0.6381437162647422, 0.05952380951831677]",2,3
1456,"[0.6301389544517244, 0.05952380951831677]",3,4
1457,"[0.6221957677346241, 0.06060606053615282]",3,4
1458,"[0.6143552061773867, 0.06060606053615282]",4,7
1459,"[0.606576219701483, 0.061688311707786]",4,6
1460,"[0.5988998583708581, 0.061688311707786]",4,6
1461,"[0.5837729110613064, 0.06277056272562205]",5,9
1462,"[0.5763839001637132, 0.06277056272562205]",5,9
1463,"[0.5688922641208413, 0.06385281405105236]",6,11
1464,"[0.5613595779994403, 0.06385281405105236]",6,11
1465,"[0.5538063668606507, 0.06493506506888841]",6,11
1466,"[0.5462121056579159, 0.06493506506888841]",7,13
1467,"[0.5385973194377925, 0.06601731608672447]",7,13
1468,"[0.5309414831391402, 0.06601731608672447]",7,14
1469,"[0.5232651218230993, 0.06709956695076338]",7,14
1470,"[0.5159171609748673, 0.06818181796859943]",8,14
1471,"[0.5071119229878396, 0.06818181796859943]",9,16
1472,"[0.4982656349368668, 0.06926406929402974]",9,17
1473,"[0.48937829683653283, 0.06926406929402974]",9,17
1474,"[0.48042938364028126, 0.0703463203118658]",9,17
1475,"[0.47145994539747316, 0.07142857132970185]",10,20
1476,"[0.4624289320879153, 0.07251082250133503]",11,20
1477,"[0.45352106894102484, 0.07251082250133503]",11,21
1478,"[0.44565998235181487, 0.07251082250133503]",11,22
1479,"[0.4377783707306323, 0.07359307351917108]",12,22
1480,"[0.4298557090309207, 0.07359307351917108]",12,23
1481,"[0.42189199729643184, 0.07359307351917108]",12,23
1482,"[0.4139077605153866, 0.07359307351917108]",13,26
1483,"[0.40588247367039615, 0.07359307351917108]",14,27
1484,"[0.39783666180801713, 0.07359307351917108]",14,27
1485,"[0.39001662526816827, 0.07575757586243743]",15,29
1486,"[0.381888713292483, 0.07575757586243743]",15,29
1487,"[0.3737197512382686, 0.07575757586243743]",15,29
